"gender","year","name","count","rank","totalBabies","prop","ranking","corKaren","corKaren10","corKaren20","corKaren30"
"F",1963,"Evelyn",2566,156,1927306,0.001331392,159,-0.404752475247525,0.0808302808302808,0.588271604938272,0.831790744466801
"F",1964,"Evelyn",2380,162,1894774,0.001256086,162,-0.404752475247525,0.0808302808302808,0.588271604938272,0.831790744466801
"F",1965,"Evelyn",2003,174,1765043,0.001134817,176,-0.404752475247525,0.0808302808302808,0.588271604938272,0.831790744466801
"F",1966,"Evelyn",1870,175,1691917,0.001105255,176,-0.404752475247525,0.0808302808302808,0.588271604938272,0.831790744466801
"F",1967,"Evelyn",1724,180,1650873,0.001044296,184,-0.404752475247525,0.0808302808302808,0.588271604938272,0.831790744466801
"F",1968,"Evelyn",1645,190,1640208,0.001002922,192,-0.404752475247525,0.0808302808302808,0.588271604938272,0.831790744466801
"F",1969,"Evelyn",1452,212,1686959,0.0008607204,215,-0.404752475247525,0.0808302808302808,0.588271604938272,0.831790744466801
"F",1970,"Evelyn",1466,214,1748145,0.0008386032,216,-0.404752475247525,0.0808302808302808,0.588271604938272,0.831790744466801
"F",1971,"Evelyn",1299,223,1663554,0.0007808583,230,-0.404752475247525,0.0808302808302808,0.588271604938272,0.831790744466801
"F",1972,"Evelyn",1061,248,1521119,0.0006975128,254,-0.404752475247525,0.0808302808302808,0.588271604938272,0.831790744466801
"F",1973,"Evelyn",1015,239,1458162,0.0006960818,249,-0.404752475247525,0.0808302808302808,0.588271604938272,0.831790744466801
"F",1974,"Evelyn",941,255,1467406,0.0006412677,271,-0.404752475247525,0.0808302808302808,0.588271604938272,0.831790744466801
"F",1975,"Evelyn",867,274,1457775,0.000594742,280,-0.404752475247525,0.0808302808302808,0.588271604938272,0.831790744466801
"F",1976,"Evelyn",821,266,1465130,0.0005603598,280,-0.404752475247525,0.0808302808302808,0.588271604938272,0.831790744466801
"F",1977,"Evelyn",834,278,1533114,0.0005439909,289,-0.404752475247525,0.0808302808302808,0.588271604938272,0.831790744466801
"F",1978,"Evelyn",820,269,1531824,0.0005353095,282,-0.404752475247525,0.0808302808302808,0.588271604938272,0.831790744466801
"F",1979,"Evelyn",852,268,1605241,0.0005307614,286,-0.404752475247525,0.0808302808302808,0.588271604938272,0.831790744466801
"F",1980,"Evelyn",862,274,1660236,0.0005192033,288,-0.404752475247525,0.0808302808302808,0.588271604938272,0.831790744466801
"F",1981,"Evelyn",1030,237,1667829,0.0006175693,243,-0.404752475247525,0.0808302808302808,0.588271604938272,0.831790744466801
"F",1982,"Evelyn",1375,190,1693175,0.0008120838,197,-0.404752475247525,0.0808302808302808,0.588271604938272,0.831790744466801
"F",1983,"Evelyn",1139,216,1670481,0.0006818395,222,-0.404752475247525,0.0808302808302808,0.588271604938272,0.831790744466801
"F",1984,"Evelyn",1050,236,1683496,0.0006237021,239,-0.404752475247525,0.0808302808302808,0.588271604938272,0.831790744466801
"F",1985,"Evelyn",1132,218,1720530,0.0006579368,229,-0.404752475247525,0.0808302808302808,0.588271604938272,0.831790744466801
"F",1986,"Evelyn",1079,232,1715229,0.0006290705,240,-0.404752475247525,0.0808302808302808,0.588271604938272,0.831790744466801
"F",1987,"Evelyn",1012,246,1738317,0.0005821723,253,-0.404752475247525,0.0808302808302808,0.588271604938272,0.831790744466801
"F",1988,"Evelyn",1124,227,1780397,0.0006313199,235,-0.404752475247525,0.0808302808302808,0.588271604938272,0.831790744466801
"F",1989,"Evelyn",1171,229,1843317,0.0006352678,234,-0.404752475247525,0.0808302808302808,0.588271604938272,0.831790744466801
"F",1990,"Evelyn",1301,218,1898135,0.0006854096,220,-0.404752475247525,0.0808302808302808,0.588271604938272,0.831790744466801
"F",1991,"Evelyn",1267,216,1874716,0.0006758357,222,-0.404752475247525,0.0808302808302808,0.588271604938272,0.831790744466801
"F",1992,"Evelyn",1413,196,1843567,0.000766449,202,-0.404752475247525,0.0808302808302808,0.588271604938272,0.831790744466801
"F",1993,"Evelyn",1346,205,1808705,0.0007441788,211,-0.404752475247525,0.0808302808302808,0.588271604938272,0.831790744466801
"F",1994,"Evelyn",1452,197,1785366,0.0008132786,201,-0.404752475247525,0.0808302808302808,0.588271604938272,0.831790744466801
"F",1995,"Evelyn",1507,191,1758236,0.0008571091,195,-0.404752475247525,0.0808302808302808,0.588271604938272,0.831790744466801
"F",1996,"Evelyn",1595,186,1752643,0.0009100541,188,-0.404752475247525,0.0808302808302808,0.588271604938272,0.831790744466801
"F",1997,"Evelyn",1571,187,1740316,0.0009027096,191,-0.404752475247525,0.0808302808302808,0.588271604938272,0.831790744466801
"F",1998,"Evelyn",1707,177,1766494,0.0009663209,178,-0.404752475247525,0.0808302808302808,0.588271604938272,0.831790744466801
"F",1999,"Evelyn",1964,160,1773275,0.001107555,161,-0.404752475247525,0.0808302808302808,0.588271604938272,0.831790744466801
"F",2000,"Evelyn",2222,145,1815295,0.001224043,150,-0.404752475247525,0.0808302808302808,0.588271604938272,0.831790744466801
"F",2001,"Evelyn",2691,124,1799834,0.001495138,126,-0.404752475247525,0.0808302808302808,0.588271604938272,0.831790744466801
"F",2002,"Evelyn",3372,98,1795973,0.001877534,98,-0.404752475247525,0.0808302808302808,0.588271604938272,0.831790744466801
"F",2003,"Evelyn",3700,88,1826173,0.002026095,88,-0.404752475247525,0.0808302808302808,0.588271604938272,0.831790744466801
"F",2004,"Evelyn",3763,84,1835091,0.00205058,84,-0.404752475247525,0.0808302808302808,0.588271604938272,0.831790744466801
"F",2005,"Evelyn",4487,71,1846525,0.00242997,71,-0.404752475247525,0.0808302808302808,0.588271604938272,0.831790744466801
"F",2006,"Evelyn",4749,65,1899824,0.002499705,65,-0.404752475247525,0.0808302808302808,0.588271604938272,0.831790744466801
"F",2007,"Evelyn",5052,55,1921053,0.002629808,55,-0.404752475247525,0.0808302808302808,0.588271604938272,0.831790744466801
"F",2008,"Evelyn",5099,54,1889069,0.002699213,54,-0.404752475247525,0.0808302808302808,0.588271604938272,0.831790744466801
"F",2009,"Evelyn",5583,40,1835062,0.003042404,40,-0.404752475247525,0.0808302808302808,0.588271604938272,0.831790744466801
"F",2010,"Evelyn",5840,39,1775345,0.003289501,39,-0.404752475247525,0.0808302808302808,0.588271604938272,0.831790744466801
"F",2011,"Evelyn",6707,24,1756592,0.003818189,24,-0.404752475247525,0.0808302808302808,0.588271604938272,0.831790744466801
"F",2012,"Evelyn",6876,27,1758171,0.003910882,27,-0.404752475247525,0.0808302808302808,0.588271604938272,0.831790744466801
"F",2013,"Evelyn",7662,20,1751320,0.004374986,20,-0.404752475247525,0.0808302808302808,0.588271604938272,0.831790744466801
"F",2014,"Evelyn",8747,16,1782350,0.004907566,16,-0.404752475247525,0.0808302808302808,0.588271604938272,0.831790744466801
"F",2015,"Evelyn",9363,15,1780453,0.005258774,15,-0.404752475247525,0.0808302808302808,0.588271604938272,0.831790744466801
"F",2016,"Evelyn",10106,12,1766212,0.00572185,12,-0.404752475247525,0.0808302808302808,0.588271604938272,0.831790744466801
"F",2017,"Evelyn",10712,9,1719138,0.00623103,9,-0.404752475247525,0.0808302808302808,0.588271604938272,0.831790744466801
"F",2018,"Evelyn",10376,10,1686961,0.006150705,10,-0.404752475247525,0.0808302808302808,0.588271604938272,0.831790744466801
"F",1918,"Florence",11316,14,1157638,0.00977507649196035,14,0.0411881188118812,0.412942612942613,0.73641975308642,0.882494969818913
"F",1919,"Florence",10482,14,1130130,0.0092750391547875,14,0.0411881188118812,0.412942612942613,0.73641975308642,0.882494969818913
"F",1920,"Florence",10732,16,1198290,0.00895609576980531,16,0.0411881188118812,0.412942612942613,0.73641975308642,0.882494969818913
"F",1921,"Florence",10719,17,1233060,0.00869300763953092,17,0.0411881188118812,0.412942612942613,0.73641975308642,0.882494969818913
"F",1922,"Florence",10035,18,1200983,0.00835565532567905,18,0.0411881188118812,0.412942612942613,0.73641975308642,0.882494969818913
"F",1923,"Florence",9746,18,1206381,0.00807870813615267,18,0.0411881188118812,0.412942612942613,0.73641975308642,0.882494969818913
"F",1924,"Florence",9471,20,1248889,0.00758354025057471,20,0.0411881188118812,0.412942612942613,0.73641975308642,0.882494969818913
"F",1925,"Florence",8585,24,1217390,0.0070519718413984,24,0.0411881188118812,0.412942612942613,0.73641975308642,0.882494969818913
"F",1926,"Florence",8180,26,1185399,0.00690063008320405,26,0.0411881188118812,0.412942612942613,0.73641975308642,0.882494969818913
"F",1927,"Florence",7644,28,1192388,0.00641066498488747,28,0.0411881188118812,0.412942612942613,0.73641975308642,0.882494969818913
"F",1928,"Florence",6970,32,1153253,0.00604377356919947,32,0.0411881188118812,0.412942612942613,0.73641975308642,0.882494969818913
"F",1929,"Florence",6212,35,1116529,0.00556367098391533,35,0.0411881188118812,0.412942612942613,0.73641975308642,0.882494969818913
"F",1930,"Florence",5865,38,1125917,0.00520908734835694,38,0.0411881188118812,0.412942612942613,0.73641975308642,0.882494969818913
"F",1931,"Florence",5010,43,1064651,0.00470576742989017,43,0.0411881188118812,0.412942612942613,0.73641975308642,0.882494969818913
"F",1932,"Florence",4540,47,1067096,0.00425453754863667,47,0.0411881188118812,0.412942612942613,0.73641975308642,0.882494969818913
"F",1933,"Florence",4077,49,1007851,0.00404524081436641,49,0.0411881188118812,0.412942612942613,0.73641975308642,0.882494969818913
"F",1934,"Florence",3735,60,1044145,0.00357708938892587,61,0.0411881188118812,0.412942612942613,0.73641975308642,0.882494969818913
"F",1935,"Florence",3275,74,1048509,0.003123483,74,0.0411881188118812,0.412942612942613,0.73641975308642,0.882494969818913
"F",1936,"Florence",3084,80,1040343,0.002964407,80,0.0411881188118812,0.412942612942613,0.73641975308642,0.882494969818913
"F",1937,"Florence",2953,81,1063947,0.002775514,81,0.0411881188118812,0.412942612942613,0.73641975308642,0.882494969818913
"F",1938,"Florence",2805,87,1103371,0.002542209,89,0.0411881188118812,0.412942612942613,0.73641975308642,0.882494969818913
"F",1939,"Florence",2593,95,1096594,0.002364594,95,0.0411881188118812,0.412942612942613,0.73641975308642,0.882494969818913
"F",1940,"Florence",2465,100,1143413,0.002155826,100,0.0411881188118812,0.412942612942613,0.73641975308642,0.882494969818913
"F",1941,"Florence",2390,107,1208004,0.00197847,107,0.0411881188118812,0.412942612942613,0.73641975308642,0.882494969818913
"F",1942,"Florence",2535,110,1350627,0.001876906,110,0.0411881188118812,0.412942612942613,0.73641975308642,0.882494969818913
"F",1943,"Florence",2274,121,1395192,0.001629883,124,0.0411881188118812,0.412942612942613,0.73641975308642,0.882494969818913
"F",1944,"Florence",1977,131,1327161,0.001489646,133,0.0411881188118812,0.412942612942613,0.73641975308642,0.882494969818913
"F",1945,"Florence",1730,139,1307028,0.001323614,140,0.0411881188118812,0.412942612942613,0.73641975308642,0.882494969818913
"F",1946,"Florence",1908,142,1571238,0.001214329,146,0.0411881188118812,0.412942612942613,0.73641975308642,0.882494969818913
"F",1947,"Florence",1850,158,1772683,0.001043616,159,0.0411881188118812,0.412942612942613,0.73641975308642,0.882494969818913
"F",1948,"Florence",1697,161,1697810,0.0009995229,165,0.0411881188118812,0.412942612942613,0.73641975308642,0.882494969818913
"F",1949,"Florence",1566,171,1710852,0.0009153334,175,0.0411881188118812,0.412942612942613,0.73641975308642,0.882494969818913
"F",1950,"Florence",1446,186,1713065,0.0008441011,190,0.0411881188118812,0.412942612942613,0.73641975308642,0.882494969818913
"F",1951,"Florence",1290,210,1800862,0.0007163236,211,0.0411881188118812,0.412942612942613,0.73641975308642,0.882494969818913
"F",1952,"Florence",1242,220,1854401,0.0006697581,222,0.0411881188118812,0.412942612942613,0.73641975308642,0.882494969818913
"F",1953,"Florence",1124,233,1881365,0.0005974386,240,0.0411881188118812,0.412942612942613,0.73641975308642,0.882494969818913
"F",1954,"Florence",1033,254,1941805,0.0005319793,257,0.0411881188118812,0.412942612942613,0.73641975308642,0.882494969818913
"F",1955,"Florence",1004,260,1954935,0.0005135721,270,0.0411881188118812,0.412942612942613,0.73641975308642,0.882494969818913
"F",1956,"Florence",943,281,2007703,0.000469691,286,0.0411881188118812,0.412942612942613,0.73641975308642,0.882494969818913
"F",1957,"Florence",877,301,2044311,0.0004289954,311,0.0411881188118812,0.412942612942613,0.73641975308642,0.882494969818913
"F",1958,"Florence",848,306,2010963,0.0004216885,315,0.0411881188118812,0.412942612942613,0.73641975308642,0.882494969818913
"F",1959,"Florence",792,323,2023035,0.000391491,337,0.0411881188118812,0.412942612942613,0.73641975308642,0.882494969818913
"F",1960,"Florence",738,338,2022010,0.0003649834,356,0.0411881188118812,0.412942612942613,0.73641975308642,0.882494969818913
"F",1961,"Florence",637,360,2017637,0.0003157159,380,0.0411881188118812,0.412942612942613,0.73641975308642,0.882494969818913
"F",1962,"Florence",597,364,1966553,0.0003035769,385,0.0411881188118812,0.412942612942613,0.73641975308642,0.882494969818913
"F",1963,"Florence",578,380,1927306,0.0002999005,398,0.0411881188118812,0.412942612942613,0.73641975308642,0.882494969818913
"F",1964,"Florence",536,399,1894774,0.0002828833,423,0.0411881188118812,0.412942612942613,0.73641975308642,0.882494969818913
"F",1965,"Florence",450,425,1765043,0.0002549513,450,0.0411881188118812,0.412942612942613,0.73641975308642,0.882494969818913
"F",1966,"Florence",475,393,1691917,0.0002807466,425,0.0411881188118812,0.412942612942613,0.73641975308642,0.882494969818913
"F",1967,"Florence",382,439,1650873,0.0002313927,487,0.0411881188118812,0.412942612942613,0.73641975308642,0.882494969818913
"F",1968,"Florence",322,467,1640208,0.0001963166,532,0.0411881188118812,0.412942612942613,0.73641975308642,0.882494969818913
"F",1969,"Florence",365,455,1686959,0.0002163657,511,0.0411881188118812,0.412942612942613,0.73641975308642,0.882494969818913
"F",1970,"Florence",331,496,1748145,0.0001893436,558,0.0411881188118812,0.412942612942613,0.73641975308642,0.882494969818913
"F",1971,"Florence",277,519,1663554,0.000166511,613,0.0411881188118812,0.412942612942613,0.73641975308642,0.882494969818913
"F",1972,"Florence",249,527,1521119,0.0001636953,625,0.0411881188118812,0.412942612942613,0.73641975308642,0.882494969818913
"F",1973,"Florence",263,500,1458162,0.000180364,599,0.0411881188118812,0.412942612942613,0.73641975308642,0.882494969818913
"F",1974,"Florence",218,532,1467406,0.0001485615,680,0.0411881188118812,0.412942612942613,0.73641975308642,0.882494969818913
"F",1975,"Florence",203,568,1457775,0.0001392533,723,0.0411881188118812,0.412942612942613,0.73641975308642,0.882494969818913
"F",1976,"Florence",192,563,1465130,0.0001310464,754,0.0411881188118812,0.412942612942613,0.73641975308642,0.882494969818913
"F",1977,"Florence",189,589,1533114,0.0001232785,792,0.0411881188118812,0.412942612942613,0.73641975308642,0.882494969818913
"F",1978,"Florence",146,623,1531824,9.531121e-05,954,0.0411881188118812,0.412942612942613,0.73641975308642,0.882494969818913
"F",1979,"Florence",159,621,1605241,9.905055e-05,924,0.0411881188118812,0.412942612942613,0.73641975308642,0.882494969818913
"F",1980,"Florence",152,642,1660236,9.155325e-05,978,0.0411881188118812,0.412942612942613,0.73641975308642,0.882494969818913
"F",1981,"Florence",153,637,1667829,9.173602e-05,956,0.0411881188118812,0.412942612942613,0.73641975308642,0.882494969818913
"F",1982,"Florence",140,656,1693175,8.26849e-05,1039,0.0411881188118812,0.412942612942613,0.73641975308642,0.882494969818913
"F",1983,"Florence",140,645,1670481,8.38082e-05,1009,0.0411881188118812,0.412942612942613,0.73641975308642,0.882494969818913
"F",1984,"Florence",131,668,1683496,7.781426e-05,1067,0.0411881188118812,0.412942612942613,0.73641975308642,0.882494969818913
"F",1985,"Florence",126,677,1720530,7.323325e-05,1142,0.0411881188118812,0.412942612942613,0.73641975308642,0.882494969818913
"F",1986,"Florence",114,695,1715229,6.646343e-05,1216,0.0411881188118812,0.412942612942613,0.73641975308642,0.882494969818913
"F",1987,"Florence",106,701,1738317,6.097852e-05,1309,0.0411881188118812,0.412942612942613,0.73641975308642,0.882494969818913
"F",1988,"Florence",101,714,1780397,5.672892e-05,1391,0.0411881188118812,0.412942612942613,0.73641975308642,0.882494969818913
"F",1989,"Florence",106,732,1843317,5.750503e-05,1406,0.0411881188118812,0.412942612942613,0.73641975308642,0.882494969818913
"F",1990,"Florence",108,755,1898135,5.689796e-05,1446,0.0411881188118812,0.412942612942613,0.73641975308642,0.882494969818913
"F",1991,"Florence",108,737,1874716,5.760873e-05,1461,0.0411881188118812,0.412942612942613,0.73641975308642,0.882494969818913
"F",1992,"Florence",73,791,1843567,3.959715e-05,1909,0.0411881188118812,0.412942612942613,0.73641975308642,0.882494969818913
"F",1993,"Florence",89,775,1808705,4.920648e-05,1680,0.0411881188118812,0.412942612942613,0.73641975308642,0.882494969818913
"F",1994,"Florence",83,766,1785366,4.648907e-05,1758,0.0411881188118812,0.412942612942613,0.73641975308642,0.882494969818913
"F",1995,"Florence",75,782,1758236,4.265639e-05,1878,0.0411881188118812,0.412942612942613,0.73641975308642,0.882494969818913
"F",1996,"Florence",78,787,1752643,4.450421e-05,1864,0.0411881188118812,0.412942612942613,0.73641975308642,0.882494969818913
"F",1997,"Florence",64,801,1740316,3.677493e-05,2158,0.0411881188118812,0.412942612942613,0.73641975308642,0.882494969818913
"F",1998,"Florence",82,793,1766494,4.641963e-05,1877,0.0411881188118812,0.412942612942613,0.73641975308642,0.882494969818913
"F",1999,"Florence",67,824,1773275,3.77832e-05,2224,0.0411881188118812,0.412942612942613,0.73641975308642,0.882494969818913
"F",2000,"Florence",60,846,1815295,3.305248e-05,2505,0.0411881188118812,0.412942612942613,0.73641975308642,0.882494969818913
"F",2001,"Florence",66,836,1799834,3.667005e-05,2380,0.0411881188118812,0.412942612942613,0.73641975308642,0.882494969818913
"F",2002,"Florence",64,832,1795973,3.563528e-05,2484,0.0411881188118812,0.412942612942613,0.73641975308642,0.882494969818913
"F",2003,"Florence",50,866,1826173,2.737966e-05,3012,0.0411881188118812,0.412942612942613,0.73641975308642,0.882494969818913
"F",2004,"Florence",64,882,1835091,3.487565e-05,2618,0.0411881188118812,0.412942612942613,0.73641975308642,0.882494969818913
"F",2005,"Florence",55,893,1846525,2.978568e-05,2965,0.0411881188118812,0.412942612942613,0.73641975308642,0.882494969818913
